video_id,language,age_0_9,age_10s,age_20s,age_30s,age_40s,age_50plus,gender_male,gender_female
oyotmQ-vQLs,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.3,0.7
fuyweusEbBY,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.7,0.3
neTCAxVYs9s,ko,0.05,0.25,0.45,0.15,0.07,0.03,0.8,0.2
62_p6otC-00,ko,0.0,0.05,0.15,0.4,0.3,0.1,0.6,0.4
QfwFtlr5AWg,ko,0.05,0.05,0.1,0.15,0.3,0.35,0.4,0.6
vct8XAr1FOc,ko,0.0,0.0,0.3,0.5,0.15,0.05,0.4,0.6
ys8Y7KPD2dM,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.3,0.7
Csq14WHG6q8,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.3,0.7
YBltqVyrz4E,ko,0.0,0.05,0.1,0.25,0.4,0.2,0.4,0.6
kKeUq1cbqpc,ko,0.0,0.2,0.4,0.3,0.1,0.0,0.3,0.7
NYmA5XOBjRY,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.6,0.4
jI_grWTbIIo,ko,0.01,0.15,0.6,0.2,0.03,0.01,0.3,0.7
dBwV-FWn7Fc,ko,0.0,0.15,0.45,0.3,0.1,0.0,0.5,0.5
38xYeot-ciM,ko,0.05,0.5,0.35,0.05,0.03,0.02,0.3,0.7
3uI3MSkz-aw,ko,0,0.05,0.35,0.4,0.15,0.05,0.3,0.7
II0uXsZrRwk,ko,0.0,0.1,0.5,0.35,0.05,0.0,0.7,0.3
OIsLnRkBzC0,ko,0.0,0.05,0.15,0.4,0.3,0.1,0.3,0.7
h-cIGpyFE20,ko,0.05,0.25,0.4,0.2,0.05,0.05,0.4,0.6
Qa4KI91B_ac,ko,0.01,0.05,0.2,0.4,0.25,0.09,0.4,0.6
JvZuFM9umN0,ko,0.05,0.5,0.25,0.1,0.05,0.05,0.4,0.6
tSy1o2PNMhw,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.7,0.3
6RQ-bBdASvk,ko,0.0,0.05,0.3,0.45,0.15,0.05,0.4,0.6
OiV8uXnNpDo,ko,0.0,0.0,0.0,0.05,0.1,0.85,0.5,0.5
lOKASgtr6kU,ko,0.05,0.1,0.4,0.3,0.1,0.05,0.4,0.6
AG-4Q8UJelY,ko,0.0,0.1,0.2,0.4,0.2,0.1,0.7,0.3
NY1bijTyYsg,ko,0.001,0.014,0.175,0.4,0.3,0.11,0.6,0.4
hArQgW4G4g8,ko,0.0,0.0,0.1,0.2,0.4,0.3,0.6,0.4
w6ScPTS203E,ko,0.01,0.05,0.25,0.4,0.15,0.14,0.7,0.3
ONg10hXxcXk,ko,0.0,0.0,0.2,0.4,0.3,0.1,0.6,0.4
KskrV6TEk3M,ko,0.0,0.1,0.25,0.35,0.2,0.1,0.4,0.6
M6hr17gdE9E,ko,0.0,0.05,0.1,0.2,0.3,0.35,0.2,0.8
CQm3Z8jpui8,ko,0.1,0.6,0.2,0.05,0.03,0.02,0.4,0.6
DHTdYwn3HqA,ko,0.01,0.1,0.5,0.3,0.07,0.02,0.6,0.4
mBzep2cUTvQ,ko,0,0,0,0,0,0,0,0
C3kiAq5oCMY,ko,0.0,0.15,0.5,0.3,0.03,0.02,0.3,0.7
Iif90az5phA,ko,0.7,0.2,0.05,0.03,0.01,0.01,0.4,0.6
6gdyRiv1PAo,ko,0.0,0.05,0.15,0.35,0.25,0.2,0.3,0.7
vTfTvlfqFAU,ko,0.05,0.15,0.4,0.3,0.07,0.03,0.3,0.7
27ieYhRSCgs,ko,0.0,0.1,0.3,0.3,0.2,0.1,0.4,0.6
2mfaBevsqZw,ko,0.01,0.05,0.6,0.25,0.07,0.02,0.3,0.7
0ZsiFbOMkHA,ko,0.05,0.05,0.2,0.3,0.25,0.15,0.65,0.35
Ru6tNWmcOfw,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.2,0.8
1otJXTRDxBA,ko,0.0,0.0,0.1,0.3,0.3,0.3,0.3,0.7
O3f_LsYqDy4,ko,0.01,0.05,0.15,0.25,0.3,0.24,0.6,0.4
halIUua36NM,ko,0.1,0.15,0.3,0.3,0.1,0.05,0.5,0.5
ZmncGt-Ramk,ko,0.05,0.8,0.1,0.03,0.01,0.01,0.6,0.4
Z32tNQV79dE,ko,0,0,0,0,0,0,0,0
HomcsRdtJFQ,ko,0.05,0.1,0.15,0.3,0.25,0.15,0.45,0.55
myD2_YMy8tQ,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.3,0.7
uxuDeN016Cw,ko,0.01,0.2,0.5,0.2,0.07,0.02,0.8,0.2
hR6bjJ3Xss4,ko,0.0,0.05,0.1,0.25,0.35,0.25,0.3,0.7
Rd5FJc2ru2E,ko,0.0,0.05,0.1,0.25,0.35,0.25,0.6,0.4
_vNkxXI2STA,ko,0.0,0.0,0.05,0.15,0.3,0.5,0.5,0.5
OkYKTi4-k1A,ko,0.01,0.15,0.2,0.3,0.2,0.14,0.7,0.3
GJQ-1GUeMvQ,ko,0,0.1,0.5,0.3,0.1,0,0.6,0.4
U1fRcvZ6p8I,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.4,0.6
Fr9Jamv4gO8,ko,0.05,0.4,0.35,0.15,0.03,0.02,0.3,0.7
sg0NCc7xFwI,ko,0.01,0.05,0.2,0.3,0.3,0.14,0.7,0.3
0rAQOkaXYRI,ko,0.0,0.0,0.05,0.15,0.3,0.5,0.2,0.8
ODc-qfedAWU,ko,0.05,0.3,0.5,0.1,0.03,0.02,0.4,0.6
3iZtrxA9UI0,ko,0.05,0.6,0.25,0.05,0.03,0.02,0.5,0.5
lYki3EKlgfY,ko,0.0,0.05,0.15,0.35,0.3,0.15,0.75,0.25
klaqMTxaY_o,ko,0.0,0.05,0.2,0.35,0.3,0.1,0.8,0.2
gbJUmG0ZSDg,ko,0.0,0.05,0.1,0.15,0.35,0.35,0.2,0.8
1zfJG_EMDMY,ko,0.01,0.2,0.4,0.3,0.07,0.02,0.6,0.4
pv38t1B4Y24,ko,0.05,0.5,0.35,0.05,0.03,0.02,0.6,0.4
ZvraebfpQF4,ko,0,0.15,0.4,0.3,0.1,0.05,0.8,0.2
9n2ZMo2590c,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
ChJMQGi0sVg,ko,0,0.1,0.4,0.35,0.1,0.05,0.2,0.8
Lw_91nCMxbE,ko,0.05,0.15,0.35,0.3,0.1,0.05,0.4,0.6
wJknfyyxopQ,ko,0.0,0.15,0.5,0.25,0.07,0.03,0.3,0.7
jtKZKgs3dR8,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
LDi76prF53M,ko,0.0,0.0,0.1,0.2,0.4,0.3,0.3,0.7
iPytqbY8Rzg,ko,0.0,0.05,0.1,0.15,0.3,0.4,0.35,0.65
7tHHr_rXCec,ko,0.05,0.1,0.5,0.3,0.05,0.0,0.6,0.4
puh6x8FTdIw,ko,0,0.05,0.2,0.3,0.25,0.2,0.6,0.4
N1SZjS-7AH0,ko,0.0,0.05,0.2,0.35,0.25,0.15,0.5,0.5
fNyTgJuZzcs,ko,0,0,0,0,0,0,0,0
Beu3Ix9UGJ4,ko,0.1,0.1,0.5,0.2,0.05,0.05,0.3,0.7
p3hXN1gfe3U,ko,0,0,0,0,0,0,0,0
CtCFc-9bPHc,ko,0.0,0.0,0.3,0.5,0.2,0.0,0.2,0.8
Z_6eQtzypTg,ko,0.0,0.05,0.55,0.3,0.1,0.0,0.3,0.7
8uFgzBki2dg,ko,0.05,0.15,0.25,0.3,0.15,0.1,0.6,0.4
RBaoaPZl-WM,ko,0.01,0.35,0.5,0.1,0.03,0.01,0.2,0.8
XyR4b5MxQPA,ko,0,0.05,0.4,0.35,0.15,0.05,0.3,0.7
p2ybEQ5QSYQ,ko,0.0,0.05,0.5,0.3,0.1,0.05,0.4,0.6
99eqmq8C7Hg,ko,0.01,0.05,0.15,0.3,0.3,0.19,0.4,0.6
8gQ-j1UEalI,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.9,0.1
Y8-lCwbf9Kw,ko,0.0,0.6,0.3,0.1,0.0,0.0,0.4,0.6
fKt7QiTFw8Q,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.85,0.15
rXsnJRROZRo,ko,0.01,0.05,0.1,0.2,0.25,0.39,0.3,0.7
U_LlX4t0A9I,ko,0.02,0.4,0.3,0.15,0.08,0.05,0.65,0.35
FSbcQVCXH_Q,ko,0.05,0.65,0.25,0.03,0.01,0.01,0.3,0.7
W2sUTajNDeU,ko,0.0,0.05,0.45,0.3,0.15,0.05,0.4,0.6
pR7ftzcBMuE,ko,0.0,0.05,0.15,0.3,0.25,0.25,0.6,0.4
c0ZlwMRtFA4,ko,0.05,0.15,0.35,0.3,0.1,0.05,0.6,0.4
uh9nMVzbJNo,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.8,0.2
M1eTO2OEmug,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
btRYqZkLm44,ko,0.05,0.7,0.2,0.03,0.01,0.01,0.5,0.5
kNzwchqdS4U,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
ThyRZ3ayp6g,ko,0.05,0.5,0.35,0.05,0.03,0.02,0.7,0.3
QlWVAWyzDJU,ko,0,0,0,0,0,0,0,0
HMdK1pEiT1Q,ko,0.0,0.2,0.5,0.25,0.05,0.0,0.2,0.8
5KKd6hp0v5A,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.4,0.6
1nqKSbGQkBA,ko,0.0,0.0,0.2,0.5,0.2,0.1,0.7,0.3
Ia3cFgwBy0s,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.5,0.5
7iEhFJ6NKnM,Japanese (auto-generated),0.0,0.1,0.5,0.3,0.1,0.0,0.2,0.8
dKyK9w2P9tc,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.8,0.2
Mi5pG0wQ2tU,ko,0.01,0.3,0.45,0.15,0.05,0.04,0.35,0.65
2R9zBT4R9g8,ko,0.0,0.0,0.1,0.2,0.3,0.4,0.3,0.7
r6f9LWm58I0,ko,0.05,0.2,0.4,0.25,0.06,0.04,0.5,0.5
LuKlkeehBDc,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.4,0.6
5fWEK3ft88g,ko,0.01,0.05,0.2,0.3,0.25,0.19,0.35,0.65
340cmGY0JMc,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.8,0.2
ASQrdTQmim4,ko,0.0,0.05,0.1,0.25,0.35,0.25,0.3,0.7
PbIDHq1udLM,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.4,0.6
fPY_oNjVFNY,ko,0.0,0.1,0.4,0.3,0.1,0.1,0.2,0.8
g6ehjtFt3gU,ko,0.0,0.0,0.0,0.1,0.2,0.7,0.4,0.6
Gd-STZPpBck,ko,0.0,0.05,0.2,0.4,0.25,0.1,0.6,0.4
zmlOhIpj2F0,ko,0.05,0.15,0.5,0.2,0.07,0.03,0.4,0.6
DeSdUaOfU0A,ko,0.05,0.3,0.4,0.15,0.05,0.05,0.4,0.6
ssLgSf-4txs,ko,0.0,0.0,0.05,0.1,0.25,0.6,0.45,0.55
5smSoboAd4c,ko,0.05,0.3,0.35,0.15,0.1,0.05,0.4,0.6
j0_f9IyBt38,ko,0.0,0.05,0.1,0.3,0.35,0.2,0.7,0.3
iJ0rRhuAN8Q,ko,0.0,0.1,0.4,0.3,0.1,0.1,0.7,0.3
xmlvKipLT1U,ko,0.0,0.2,0.5,0.25,0.05,0.0,0.3,0.7
57U4eO3BDZs,ko,0.0,0.0,0.0,0.3,0.4,0.3,0.6,0.4
R2nrsWbKBrM,ko,0.0,0.05,0.2,0.35,0.25,0.15,0.3,0.7
isK9j4XGhoc,ko,0.0,0.0,0.05,0.1,0.25,0.6,0.6,0.4
WvKzBujSXlE,ko,0,0,0,0,0,0,0,0
xEsqEHS6T4E,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.4,0.6
8bjq7LJj_1g,ko,0.0,0.0,0.2,0.4,0.3,0.1,0.8,0.2
MVgG0bZOb1w,ko,0.0,0.05,0.2,0.35,0.3,0.1,0.3,0.7
nEiAIDgVAJ0,ko,0.05,0.1,0.15,0.25,0.3,0.15,0.4,0.6
gQpZtNl0p5k,ko,0.0,0.05,0.2,0.5,0.2,0.05,0.7,0.3
3P6_nrytoZw,ko,0.05,0.1,0.3,0.3,0.2,0.05,0.6,0.4
ETzdpM9sxm0,ko,0.01,0.1,0.4,0.3,0.15,0.04,0.6,0.4
GnUTtqmy78E,ko,0.05,0.1,0.15,0.2,0.25,0.25,0.4,0.6
LRvZ_XnIff8,ko,0.0,0.7,0.2,0.05,0.03,0.02,0.3,0.7
OWmUVh-k_aw,ko,0.05,0.15,0.2,0.3,0.15,0.15,0.3,0.7
zP8Pew2F05A,ko,0.01,0.2,0.4,0.25,0.1,0.04,0.7,0.3
APwwbjRk_gk,ko,0.0,0.05,0.15,0.35,0.3,0.15,0.6,0.4
2ips2mM7Zqw,ko,0.05,0.5,0.35,0.07,0.02,0.01,0.7,0.3
QmBxrt0CWEk,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.3,0.7
C5i_AD65SdQ,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.85,0.15
AhmRaCQayv8,ko,0.01,0.05,0.1,0.15,0.3,0.39,0.4,0.6
hwobg5VqnbY,ko,0.05,0.15,0.2,0.25,0.2,0.15,0.4,0.6
gzvsSnlxcbg,ko,0,0,0,0,0,0,0,0
OBeL0W8BPD8,ko,0.0,0.1,0.3,0.3,0.2,0.1,0.3,0.7
sbDrzzvvZnQ,ko,0.05,0.15,0.35,0.25,0.15,0.05,0.4,0.6
dheVR-UYG3A,ko,0.05,0.1,0.25,0.35,0.15,0.1,0.4,0.6
uDIuKLcnYWw,ko,0.0,0.05,0.15,0.35,0.25,0.2,0.3,0.7
mx2yTXeHO6c,ko,0.05,0.1,0.2,0.25,0.3,0.1,0.4,0.6
Cb_PpHY93iw,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.3,0.7
cyLZoF6QOBM,ko,0.0,0.05,0.3,0.45,0.15,0.05,0.6,0.4
OTMqvJbFgFw,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.2,0.8
CCw8kz0RU0E,ko,0.01,0.02,0.3,0.35,0.2,0.12,0.6,0.4
UbRrEHkti6Y,ko,0,0.05,0.1,0.25,0.35,0.25,0.4,0.6
BuY_6rt4wyQ,ko,0.0,0.15,0.6,0.2,0.03,0.02,0.3,0.7
ysYGE4ALC-U,ko,0.0,0.3,0.5,0.15,0.05,0.0,0.4,0.6
wG5sIpPmadg,ko,0.0,0.1,0.2,0.25,0.25,0.2,0.3,0.7
FjKbyRwFwQU,ko,0.1,0.5,0.3,0.05,0.03,0.02,0.3,0.7
zdIq0veCJyw,ko,0.01,0.1,0.3,0.4,0.15,0.04,0.6,0.4
O6FY19YHOw0,ko,0.01,0.05,0.2,0.35,0.25,0.14,0.45,0.55
sbi0umhwjio,ko,0.05,0.3,0.5,0.1,0.03,0.02,0.6,0.4
j9lbfoTp6zg,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.6,0.4
DL89gY0VsUY,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.2,0.8
yNKNYyXK2Io,ko,0.1,0.3,0.4,0.15,0.04,0.01,0.5,0.5
d1dYOl5FSHo,ko,0.05,0.1,0.3,0.25,0.2,0.1,0.6,0.4
pc-60bykZoU,ko,0.01,0.05,0.35,0.4,0.15,0.04,0.7,0.3
FvGYn0nQct8,ko,0.0,0.8,0.15,0.03,0.01,0.01,0.5,0.5
NcS70cGPZXo,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.5,0.5
icuaM0CFyHM,ko,0.01,0.05,0.1,0.15,0.3,0.39,0.4,0.6
Eez85bL3RXM,ko,0,0,0,0,0,0,0,0
Q2wJbbI2Lb8,ko,0.05,0.35,0.4,0.15,0.04,0.01,0.6,0.4
UclfBmt-3YQ,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.3,0.7
GuorptvJws8,ko,0,0,0,0,0,0,0,0
qPnAp-oZyPM,ko,0.01,0.05,0.15,0.25,0.3,0.24,0.35,0.65
-f_HMMTpGkg,ko,0.05,0.6,0.3,0.05,0,0,0.6,0.4
PXTx_qfZJKA,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
PQ4bXQSUdbw,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
uwDNbJDhEqQ,ko,0.0,0.02,0.2,0.4,0.28,0.1,0.2,0.8
-AEL6pebzto,ko,0.0,0.2,0.3,0.25,0.15,0.1,0.3,0.7
dhPeaqeUWYg,ko,0.05,0.1,0.25,0.3,0.2,0.1,0.4,0.6
3dlevijPxeU,ko,0.0,0.05,0.1,0.2,0.35,0.3,0.3,0.7
_LbdwzS1Ty8,ko,0.0,0.0,0.05,0.1,0.2,0.65,0.3,0.7
d4KcRnmX5AE,ko,0.01,0.15,0.3,0.25,0.15,0.14,0.4,0.6
1NcGn8GG8os,ko,0.005,0.05,0.3,0.35,0.2,0.095,0.55,0.45
7gbjotHOcQw,ko,0.0,0.05,0.1,0.25,0.4,0.2,0.4,0.6
joCDu4Psewo,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.4,0.6
20f30IeMv5c,ko,0.0,0.1,0.3,0.3,0.2,0.1,0.3,0.7
GW7tHYchR1A,ko,0.01,0.2,0.5,0.2,0.08,0.01,0.8,0.2
LXSRGJGqftM,ko,0.0,0.0,0.05,0.05,0.1,0.8,0.4,0.6
osc2n80LwWM,ko,0.01,0.05,0.2,0.35,0.3,0.09,0.4,0.6
FVgTRiR1GXw,ko,0,0.05,0.1,0.2,0.35,0.3,0.4,0.6
Rg8DVKQ7GoI,ko,0.1,0.5,0.3,0.05,0.03,0.02,0.6,0.4
tw10RB7dIgQ,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.4,0.6
bdYjzfI64Ec,ko,0.0,0.05,0.35,0.3,0.2,0.1,0.65,0.35
TCiwa8GcOvQ,ko,0.0,0.05,0.6,0.3,0.05,0.0,0.7,0.3
SBnh9Vj_84M,ko,0.0,0.05,0.1,0.3,0.3,0.25,0.6,0.4
ZBYKdaEd3J0,ko,0.05,0.2,0.4,0.25,0.05,0.05,0.4,0.6
pTLUWqzHhZs,ko,0.02,0.7,0.2,0.05,0.02,0.01,0.4,0.6
XBgu6y6ZrlQ,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.65,0.35
OBCZ8R4KN-c,ko,0.05,0.25,0.35,0.2,0.1,0.05,0.4,0.6
rSOYrnTCg2o,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.2,0.8
ULJwcN168QA,ko,0.01,0.75,0.15,0.05,0.03,0.01,0.3,0.7
g4BHihoTBxU,ko,0.1,0.4,0.4,0.1,0.0,0.0,0.8,0.2
bLoO0FSXncg,ko,0.05,0.15,0.35,0.25,0.15,0.05,0.4,0.6
SX6UErzVSoY,ko,0.01,0.05,0.3,0.4,0.2,0.04,0.5,0.5
ME_WS7bSLag,ko,0.0,0.6,0.35,0.05,0.0,0.0,0.8,0.2
ySDloIsgOgY,ko,0.0,0.05,0.35,0.3,0.2,0.1,0.4,0.6
NgVApK0dsnw,ko,0.0,0.15,0.4,0.35,0.07,0.03,0.6,0.4
CK08q0Zr2IM,ko,0.0,0.05,0.15,0.35,0.3,0.15,0.7,0.3
d4qxkbygySs,ko,0.1,0.1,0.3,0.3,0.15,0.05,0.4,0.6
JD_ngLVnLRg,ko,0.0,0.05,0.1,0.2,0.25,0.4,0.6,0.4
K0mszIbIrfY,ko,0.02,0.15,0.35,0.3,0.13,0.05,0.55,0.45
0cj5H6GrNNM,ko,0.01,0.02,0.07,0.2,0.3,0.4,0.5,0.5
BPkOVLiL8lc,ko,0,0,0,0,0,0,0,0
G7974Ty8vHE,ko,0.0,0.05,0.15,0.35,0.25,0.2,0.1,0.9
QPouLYKCO04,ko,0.01,0.1,0.3,0.35,0.15,0.09,0.8,0.2
9HSWWjcafyw,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.3,0.7
7FlLRnJm5wo,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.6,0.4
bLZ6ClG4zQc,ko,0.0,0.1,0.1,0.3,0.4,0.1,0.2,0.8
n_zvN5r_C5I,ko,0.0,0.05,0.15,0.5,0.3,0.0,0.4,0.6
FzIuKCQkhIU,ko,0.01,0.05,0.3,0.4,0.15,0.09,0.65,0.35
7jNDeG5YjL4,ko,0.0,0.05,0.1,0.15,0.3,0.4,0.4,0.6
E2jJ9QZ8QpQ,ko,0.01,0.1,0.3,0.4,0.15,0.04,0.6,0.4
isRO87W9uUM,ko,0.0,0.2,0.5,0.25,0.05,0.0,0.3,0.7
F0QJkrcovO4,ko,0.05,0.15,0.2,0.25,0.2,0.15,0.6,0.4
7J5ImxyBii4,ko,0.05,0.6,0.3,0.05,0,0,0.4,0.6
zJMlK8MPHo8,ko,0.02,0.15,0.4,0.3,0.1,0.03,0.3,0.7
JslfL2graes,ko,0.0,0.05,0.05,0.1,0.35,0.45,0.4,0.6
oJ492O5Z1f4,ko,0.05,0.6,0.25,0.05,0.03,0.02,0.4,0.6
goWSVlYyMng,ko,0.0,0.1,0.2,0.3,0.3,0.1,0.4,0.6
kRuNnU5r9E4,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.6,0.4
Wzq_W_FfsqQ,ko,0.05,0.15,0.35,0.3,0.1,0.05,0.7,0.3
_-h82hCTccs,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.9,0.1
5ypKYkzQVmA,ko,0,0,0,0,0,0,0,0
Ok47AuON48g,ko,0.05,0.15,0.25,0.3,0.15,0.1,0.6,0.4
z6TgbMB4mms,ko,0.0,0.05,0.15,0.35,0.3,0.15,0.45,0.55
DttzxiJeO4Q,ko,0.0,0.1,0.6,0.2,0.05,0.05,0.3,0.7
lXaShTq_k04,ko,0.05,0.65,0.25,0.03,0.01,0.01,0.4,0.6
uT_nyRxyFrA,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.7,0.3
zfmGHuwu89U,ko,0.01,0.05,0.15,0.35,0.25,0.19,0.45,0.55
bxrGfZCPDhQ,ko,0.0,0.15,0.5,0.3,0.05,0.0,0.3,0.7
luxmbQdL2Rw,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.4,0.6
T-B8mS2WbnA,ko,0,0,0.1,0.3,0.4,0.2,0.3,0.7
5Z40Bm_YvtY,ko,0.05,0.6,0.25,0.05,0.03,0.02,0.7,0.3
QbXjkBjah00,ko,0.0,0.1,0.3,0.35,0.15,0.1,0.7,0.3
TbyJf9gO0hs,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.8,0.2
IgR7TEuQU8E,ko,0.0,0.05,0.15,0.25,0.35,0.2,0.8,0.2
3x8dca2RVSQ,ko,0,0,0,0,0,0,0,0
9eKeRX-gmO8,ko,0.0,0.05,0.5,0.3,0.1,0.05,0.1,0.9
1L20HZ5h0zI,ko,0.1,0.6,0.2,0.05,0.03,0.02,0.4,0.6
Ljw0bYuM440,ko,0.0,0.15,0.6,0.2,0.04,0.01,0.3,0.7
_EMpgnGWI_Y,ko,0.0,0.05,0.15,0.3,0.35,0.15,0.4,0.6
SFmr6O6jdIU,ko,0.0,0.1,0.2,0.5,0.2,0.0,0.3,0.7
knPfe9jN6Lw,ko,0,0,0,0,0,0,0,0
MVKO_vTkRGs,ko,0.02,0.05,0.15,0.55,0.15,0.08,0.4,0.6
KpA1ou2H4DM,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.4,0.6
ZnFBwZHts2A,ko,0.05,0.15,0.3,0.25,0.15,0.1,0.3,0.7
b2u9bWhdNjA,ko,0.0,0.3,0.5,0.15,0.04,0.01,0.85,0.15
ecWumsAiKOE,ko,0,0.1,0.3,0.4,0.15,0.05,0.7,0.3
1N0sppqWLAo,ko,0.05,0.15,0.25,0.25,0.2,0.1,0.4,0.6
8x_hFUkLe-I,ko,0.05,0.7,0.2,0.03,0.01,0.01,0.6,0.4
C7PQfL0tUHk,ko,0.0,0.05,0.2,0.35,0.3,0.1,0.4,0.6
VFtHvUzXikU,ko,0.05,0.1,0.25,0.3,0.2,0.1,0.4,0.6
-aAdodQEru0,ko,0.0,0.15,0.35,0.25,0.15,0.1,0.6,0.4
srV8Yd-pH6Y,ko,0,0,0,0,0,0,0,0
g__17qYWD8o,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.6,0.4
QXUgW2Vc-JU,ko,0.0,0.0,0.05,0.2,0.4,0.35,0.6,0.4
OFsOVjHwUy0,ko,0,0,0,0,0,0,0,0
Y0Nl2eeBHQ4,ko,0.0,0.0,0.1,0.1,0.3,0.5,0.2,0.8
TMfvkhkALbU,ko,0.05,0.25,0.4,0.2,0.05,0.05,0.4,0.6
YLnarDIIc9g,ko,0.0,0.05,0.25,0.35,0.2,0.15,0.3,0.7
bO9_gohJ2ZE,ko,0.05,0.1,0.15,0.25,0.3,0.15,0.4,0.6
5UXOU1lZfTQ,ko,0.5,0.3,0.1,0.05,0.03,0.02,0.5,0.5
YjgGTrykKSE,ko,0.05,0.35,0.4,0.15,0.03,0.02,0.6,0.4
Mq74Z29HPxE,ko,0.01,0.05,0.3,0.4,0.15,0.09,0.4,0.6
mdMXhzfq93k,ko,0.05,0.5,0.35,0.07,0.02,0.01,0.75,0.25
FNP1Bofot3A,ko,0,0.1,0.5,0.3,0.1,0,0.7,0.3
v4ghbjJv5WY,ko,0.02,0.05,0.2,0.3,0.25,0.18,0.4,0.6
3hrltV3pBrg,ko,0.05,0.1,0.65,0.15,0.04,0.01,0.6,0.4
9lgQeo6FDX0,Japanese (auto-generated),0.0,0.2,0.5,0.2,0.05,0.05,0.6,0.4
FLUUmDgtc74,ko,0.0,0.05,0.1,0.35,0.25,0.25,0.6,0.4
Q00VIrnZ89g,Thai (auto-generated),0.05,0.25,0.4,0.2,0.07,0.03,0.4,0.6
IRIQFHn-np8,ko,0,0,0,0,0,0,0,0
Lm438RFAleE,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
o--Jfjno7aI,ko,0.01,0.05,0.15,0.35,0.25,0.19,0.6,0.4
2e77U2W-Guk,ko,0,0,0,0,0,0,0,0
ebPTIftheTw,ko,0.0,0.5,0.4,0.1,0.0,0.0,0.3,0.7
hc7PZJ6eqkE,ko,0.0,0.05,0.2,0.35,0.25,0.15,0.4,0.6
xZCrSQ73GxA,ko,0.05,0.3,0.45,0.15,0.03,0.02,0.4,0.6
qxzF6KhGJwY,ko,0.05,0.15,0.3,0.25,0.15,0.1,0.4,0.6
dvEFQyf4Vp4,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.4,0.6
mzgSMEXFys0,ko,0.01,0.05,0.1,0.2,0.3,0.34,0.4,0.6
KB7wamXMMuE,ko,0.0,0.0,0.1,0.2,0.3,0.4,0.4,0.6
whe51xOvl5w,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.7,0.3
yGvX-w5oZMo,ko,0,0.2,0.5,0.25,0.04,0.01,0.2,0.8
pOTbXz35M-E,ko,0.01,0.4,0.4,0.15,0.03,0.01,0.7,0.3
Vg5aRp-SU8I,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.6,0.4
vZcDWmVOEts,ko,0.0,0.1,0.25,0.35,0.2,0.1,0.3,0.7
uuAZl3G2vsM,ko,0.05,0.1,0.15,0.25,0.3,0.15,0.7,0.3
lrQWjhyfXdg,ko,0.05,0.1,0.3,0.3,0.15,0.1,0.4,0.6
a_l8sUbujxM,ko,0.0,0.0,0.05,0.05,0.1,0.8,0.4,0.6
